ID,FILENAME,FOLD,CLASS,LABEL
15529,a879a2c3_nohash_0.wav,four/,four,7
15530,a879a2c3_nohash_1.wav,four/,four,7
15531,a8cb6dda_nohash_0.wav,four/,four,7
15532,a8cf01bc_nohash_0.wav,four/,four,7
15533,a8e25ebb_nohash_0.wav,four/,four,7
15534,a8e25ebb_nohash_1.wav,four/,four,7
15535,a8e25ebb_nohash_2.wav,four/,four,7
15536,a8ee11c7_nohash_0.wav,four/,four,7
15537,a8f45bdc_nohash_0.wav,four/,four,7
15538,a8f45bdc_nohash_1.wav,four/,four,7
15539,a996cf66_nohash_0.wav,four/,four,7
15540,a996cf66_nohash_1.wav,four/,four,7
15541,a9abc695_nohash_0.wav,four/,four,7
15542,a9abc695_nohash_1.wav,four/,four,7
15543,a9b574b3_nohash_0.wav,four/,four,7
15544,a9b574b3_nohash_1.wav,four/,four,7
15545,a9f38bae_nohash_0.wav,four/,four,7
15546,aa109cfb_nohash_0.wav,four/,four,7
15547,aa233654_nohash_0.wav,four/,four,7
15548,aa753bb9_nohash_0.wav,four/,four,7
15549,ab00c4b2_nohash_0.wav,four/,four,7
15550,ab5b211a_nohash_0.wav,four/,four,7
15551,ab5b211a_nohash_1.wav,four/,four,7
15552,ab5d7179_nohash_0.wav,four/,four,7
15553,ab71c9a7_nohash_0.wav,four/,four,7
15554,ab71c9a7_nohash_1.wav,four/,four,7
15555,ab76ac76_nohash_0.wav,four/,four,7
15556,ab81c9c8_nohash_0.wav,four/,four,7
15557,aba19127_nohash_0.wav,four/,four,7
15558,ac4b3fc3_nohash_0.wav,four/,four,7
15559,ac652c60_nohash_0.wav,four/,four,7
15560,ac899eb7_nohash_0.wav,four/,four,7
15561,acfd3bc3_nohash_0.wav,four/,four,7
15562,ad1429cf_nohash_0.wav,four/,four,7
15563,ad63d93c_nohash_0.wav,four/,four,7
15564,ad63d93c_nohash_1.wav,four/,four,7
15565,ad63d93c_nohash_2.wav,four/,four,7
15566,ad63d93c_nohash_3.wav,four/,four,7
15567,ad63d93c_nohash_4.wav,four/,four,7
15568,ad6a46f1_nohash_0.wav,four/,four,7
15569,ad6a46f1_nohash_1.wav,four/,four,7
15570,ad89eb1e_nohash_0.wav,four/,four,7
15571,ad89eb1e_nohash_1.wav,four/,four,7
15572,adb45ef2_nohash_0.wav,four/,four,7
15573,adec6a94_nohash_0.wav,four/,four,7
15574,ae04cdbe_nohash_0.wav,four/,four,7
15575,ae04cdbe_nohash_1.wav,four/,four,7
15576,ae927455_nohash_0.wav,four/,four,7
15577,ae927455_nohash_1.wav,four/,four,7
15578,ae927455_nohash_2.wav,four/,four,7
15579,aeb99b1c_nohash_0.wav,four/,four,7
15580,aef8dcf5_nohash_0.wav,four/,four,7
15581,aef8dcf5_nohash_1.wav,four/,four,7
15582,af130f12_nohash_0.wav,four/,four,7
15583,af130f12_nohash_1.wav,four/,four,7
15584,af130f12_nohash_2.wav,four/,four,7
15585,af30314d_nohash_0.wav,four/,four,7
15586,af7a8296_nohash_0.wav,four/,four,7
15587,af7a8296_nohash_1.wav,four/,four,7
15588,af8b2f2c_nohash_0.wav,four/,four,7
15589,af8b2f2c_nohash_1.wav,four/,four,7
15590,afabfa0e_nohash_0.wav,four/,four,7
15591,afb9e62e_nohash_0.wav,four/,four,7
15592,afbec28d_nohash_0.wav,four/,four,7
15593,afd53389_nohash_0.wav,four/,four,7
15594,aff582a1_nohash_0.wav,four/,four,7
15595,aff582a1_nohash_1.wav,four/,four,7
15596,aff582a1_nohash_2.wav,four/,four,7
15597,aff582a1_nohash_3.wav,four/,four,7
15598,aff582a1_nohash_4.wav,four/,four,7
15599,b01c8f61_nohash_0.wav,four/,four,7
15600,b01c8f61_nohash_1.wav,four/,four,7
15601,b06c19b0_nohash_0.wav,four/,four,7
15602,b087aa0e_nohash_0.wav,four/,four,7
15603,b0bad4a9_nohash_0.wav,four/,four,7
15604,b0c0197e_nohash_0.wav,four/,four,7
15605,b1114e4f_nohash_0.wav,four/,four,7
15606,b1426003_nohash_0.wav,four/,four,7
15607,b17f5ba0_nohash_0.wav,four/,four,7
15608,b17f5ba0_nohash_1.wav,four/,four,7
15609,b17f5ba0_nohash_2.wav,four/,four,7
15610,b19f7f5f_nohash_0.wav,four/,four,7
15611,b1df80c0_nohash_0.wav,four/,four,7
15612,b1f8326d_nohash_0.wav,four/,four,7
15613,b1f8326d_nohash_1.wav,four/,four,7
15614,b25b6065_nohash_0.wav,four/,four,7
15615,b25b6065_nohash_1.wav,four/,four,7
15616,b26343e9_nohash_0.wav,four/,four,7
15617,b2e2773a_nohash_0.wav,four/,four,7
15618,b2fbe484_nohash_0.wav,four/,four,7
15619,b2fbe484_nohash_1.wav,four/,four,7
15620,b3327675_nohash_0.wav,four/,four,7
15621,b3bdded5_nohash_0.wav,four/,four,7
15622,b3bdded5_nohash_1.wav,four/,four,7
15623,b41a92a3_nohash_0.wav,four/,four,7
15624,b41a92a3_nohash_1.wav,four/,four,7
15625,b43c8f2f_nohash_0.wav,four/,four,7
15626,b43c8f2f_nohash_1.wav,four/,four,7
15627,b46e8153_nohash_0.wav,four/,four,7
15628,b487da60_nohash_0.wav,four/,four,7
15629,b487da60_nohash_1.wav,four/,four,7
15630,b487da60_nohash_2.wav,four/,four,7
15631,b49caed3_nohash_0.wav,four/,four,7
15632,b49caed3_nohash_1.wav,four/,four,7
15633,b49caed3_nohash_2.wav,four/,four,7
15634,b49caed3_nohash_3.wav,four/,four,7
15635,b49caed3_nohash_4.wav,four/,four,7
15636,b4aa9fef_nohash_0.wav,four/,four,7
15637,b4aa9fef_nohash_1.wav,four/,four,7
15638,b4aa9fef_nohash_2.wav,four/,four,7
15639,b4aa9fef_nohash_3.wav,four/,four,7
15640,b4aa9fef_nohash_4.wav,four/,four,7
15641,b4bef564_nohash_0.wav,four/,four,7
15642,b5552931_nohash_0.wav,four/,four,7
15643,b5552931_nohash_1.wav,four/,four,7
15644,b5552931_nohash_2.wav,four/,four,7
15645,b5552931_nohash_3.wav,four/,four,7
15646,b5552931_nohash_4.wav,four/,four,7
15647,b55a09be_nohash_0.wav,four/,four,7
15648,b5aacf2c_nohash_0.wav,four/,four,7
15649,b5aacf2c_nohash_1.wav,four/,four,7
15650,b5aacf2c_nohash_2.wav,four/,four,7
15651,b5d1e505_nohash_0.wav,four/,four,7
15652,b5d1e505_nohash_1.wav,four/,four,7
15653,b6091c84_nohash_0.wav,four/,four,7
15654,b6091c84_nohash_1.wav,four/,four,7
15655,b63fea9e_nohash_0.wav,four/,four,7
15656,b65f6015_nohash_0.wav,four/,four,7
15657,b65f6015_nohash_1.wav,four/,four,7
15658,b665723d_nohash_0.wav,four/,four,7
15659,b665723d_nohash_1.wav,four/,four,7
15660,b6ebe225_nohash_0.wav,four/,four,7
15661,b6ebe225_nohash_1.wav,four/,four,7
15662,b7016c27_nohash_0.wav,four/,four,7
15663,b71ebf79_nohash_0.wav,four/,four,7
15664,b71ebf79_nohash_1.wav,four/,four,7
15665,b71ebf79_nohash_2.wav,four/,four,7
15666,b737ee80_nohash_0.wav,four/,four,7
15667,b7669804_nohash_0.wav,four/,four,7
15668,b7669804_nohash_1.wav,four/,four,7
15669,b7669804_nohash_2.wav,four/,four,7
15670,b7a0754f_nohash_0.wav,four/,four,7
15671,b7a0754f_nohash_1.wav,four/,four,7
15672,b7a0754f_nohash_2.wav,four/,four,7
15673,b7a0754f_nohash_3.wav,four/,four,7
15674,b7a0754f_nohash_4.wav,four/,four,7
15675,b83c1acf_nohash_0.wav,four/,four,7
15676,b83c1acf_nohash_1.wav,four/,four,7
15677,b83c1acf_nohash_2.wav,four/,four,7
15678,b83c1acf_nohash_3.wav,four/,four,7
15679,b83c1acf_nohash_4.wav,four/,four,7
15680,b87bdb22_nohash_0.wav,four/,four,7
15681,b87bdb22_nohash_1.wav,four/,four,7
15682,b87bdb22_nohash_2.wav,four/,four,7
15683,b87bdb22_nohash_3.wav,four/,four,7
15684,b87bdb22_nohash_4.wav,four/,four,7
15685,b8897f1c_nohash_0.wav,four/,four,7
15686,b8b8cb52_nohash_0.wav,four/,four,7
15687,b8b8cb52_nohash_1.wav,four/,four,7
15688,b8c48ffb_nohash_0.wav,four/,four,7
15689,b9515bf3_nohash_0.wav,four/,four,7
15690,b9515bf3_nohash_1.wav,four/,four,7
15691,b9515bf3_nohash_2.wav,four/,four,7
15692,b959cd0c_nohash_0.wav,four/,four,7
15693,b959cd0c_nohash_1.wav,four/,four,7
15694,b959cd0c_nohash_2.wav,four/,four,7
15695,b959cd0c_nohash_3.wav,four/,four,7
15696,b959cd0c_nohash_4.wav,four/,four,7
15697,b97c9f77_nohash_0.wav,four/,four,7
15698,b97c9f77_nohash_1.wav,four/,four,7
15699,b97c9f77_nohash_2.wav,four/,four,7
15700,b97c9f77_nohash_3.wav,four/,four,7
15701,b97c9f77_nohash_4.wav,four/,four,7
15702,b9cccd01_nohash_0.wav,four/,four,7
15703,b9db6e42_nohash_0.wav,four/,four,7
15704,b9f46737_nohash_0.wav,four/,four,7
15705,b9f46737_nohash_1.wav,four/,four,7
15706,b9f46737_nohash_2.wav,four/,four,7
15707,b9f46737_nohash_3.wav,four/,four,7
15708,b9f46737_nohash_4.wav,four/,four,7
15709,ba59cab3_nohash_0.wav,four/,four,7
15710,ba770f9b_nohash_0.wav,four/,four,7
15711,ba770f9b_nohash_1.wav,four/,four,7
15712,bab36420_nohash_0.wav,four/,four,7
15713,bab36420_nohash_1.wav,four/,four,7
15714,bab36420_nohash_2.wav,four/,four,7
15715,bab36420_nohash_3.wav,four/,four,7
15716,bab36420_nohash_4.wav,four/,four,7
15717,baf01c1f_nohash_0.wav,four/,four,7
15718,bb31b82b_nohash_0.wav,four/,four,7
15719,bb31b82b_nohash_1.wav,four/,four,7
15720,bb31b82b_nohash_2.wav,four/,four,7
15721,bb31b82b_nohash_3.wav,four/,four,7
15722,bbaa7946_nohash_0.wav,four/,four,7
15723,bbb2eb5b_nohash_0.wav,four/,four,7
15724,bbbf4fbd_nohash_0.wav,four/,four,7
15725,bbd0bbd0_nohash_0.wav,four/,four,7
15726,bbd0bbd0_nohash_1.wav,four/,four,7
15727,bbd0bbd0_nohash_2.wav,four/,four,7
15728,bbd0bbd0_nohash_3.wav,four/,four,7
15729,bbd0bbd0_nohash_4.wav,four/,four,7
15730,bc196f81_nohash_0.wav,four/,four,7
15731,bca56796_nohash_0.wav,four/,four,7
15732,bca56796_nohash_1.wav,four/,four,7
15733,bcdaa7a9_nohash_0.wav,four/,four,7
15734,bd061bef_nohash_0.wav,four/,four,7
15735,bd11a2e7_nohash_0.wav,four/,four,7
15736,bd11a2e7_nohash_1.wav,four/,four,7
15737,bd11c654_nohash_0.wav,four/,four,7
15738,bd2db1a5_nohash_0.wav,four/,four,7
15739,bd2db1a5_nohash_1.wav,four/,four,7
15740,bd2db1a5_nohash_2.wav,four/,four,7
15741,bd8412df_nohash_0.wav,four/,four,7
15742,bdb26021_nohash_0.wav,four/,four,7
15743,bdb26021_nohash_1.wav,four/,four,7
15744,bdee441c_nohash_0.wav,four/,four,7
15745,bdee441c_nohash_1.wav,four/,four,7
15746,bdee441c_nohash_2.wav,four/,four,7
15747,bdee441c_nohash_3.wav,four/,four,7
15748,bdee441c_nohash_4.wav,four/,four,7
15749,bdee441c_nohash_5.wav,four/,four,7
15750,be7a5b2d_nohash_0.wav,four/,four,7
15751,be7a5b2d_nohash_1.wav,four/,four,7
15752,be7a5b2d_nohash_2.wav,four/,four,7
15753,be7a5b2d_nohash_3.wav,four/,four,7
15754,be7a5b2d_nohash_4.wav,four/,four,7
15755,be91a00a_nohash_0.wav,four/,four,7
15756,beb49c22_nohash_0.wav,four/,four,7
15757,bf5d409d_nohash_0.wav,four/,four,7
15758,bf70feda_nohash_0.wav,four/,four,7
15759,bf70feda_nohash_1.wav,four/,four,7
15760,bf90a57a_nohash_0.wav,four/,four,7
15761,bfa63751_nohash_0.wav,four/,four,7
15762,bfaf2000_nohash_0.wav,four/,four,7
15763,bfb10243_nohash_0.wav,four/,four,7
15764,bfbd0e6b_nohash_0.wav,four/,four,7
15765,bfbd0e6b_nohash_1.wav,four/,four,7
15766,bfdb9801_nohash_0.wav,four/,four,7
15767,c0445658_nohash_0.wav,four/,four,7
15768,c0445658_nohash_1.wav,four/,four,7
15769,c0445658_nohash_2.wav,four/,four,7
15770,c0445658_nohash_3.wav,four/,four,7
15771,c0445658_nohash_4.wav,four/,four,7
15772,c08585c1_nohash_0.wav,four/,four,7
15773,c08e5058_nohash_0.wav,four/,four,7
15774,c0e0f834_nohash_0.wav,four/,four,7
15775,c0e8f5a1_nohash_0.wav,four/,four,7
15776,c0f8f4df_nohash_0.wav,four/,four,7
15777,c0fb6812_nohash_0.wav,four/,four,7
15778,c103a2d5_nohash_0.wav,four/,four,7
15779,c120e80e_nohash_0.wav,four/,four,7
15780,c120e80e_nohash_1.wav,four/,four,7
15781,c120e80e_nohash_2.wav,four/,four,7
15782,c120e80e_nohash_3.wav,four/,four,7
15783,c120e80e_nohash_4.wav,four/,four,7
15784,c1b7c224_nohash_0.wav,four/,four,7
15785,c1d39ce8_nohash_0.wav,four/,four,7
15786,c1d39ce8_nohash_1.wav,four/,four,7
15787,c1d39ce8_nohash_2.wav,four/,four,7
15788,c1d39ce8_nohash_3.wav,four/,four,7
15789,c1d39ce8_nohash_4.wav,four/,four,7
15790,c1d39ce8_nohash_5.wav,four/,four,7
15791,c1d39ce8_nohash_6.wav,four/,four,7
15792,c1d39ce8_nohash_7.wav,four/,four,7
15793,c1d39ce8_nohash_8.wav,four/,four,7
15794,c1d39ce8_nohash_9.wav,four/,four,7
15795,c1e0e8e3_nohash_0.wav,four/,four,7
15796,c1e0e8e3_nohash_1.wav,four/,four,7
15797,c1e0e8e3_nohash_2.wav,four/,four,7
15798,c1e0e8e3_nohash_3.wav,four/,four,7
15799,c1e0e8e3_nohash_4.wav,four/,four,7
15800,c22d3f18_nohash_0.wav,four/,four,7
15801,c22d3f18_nohash_1.wav,four/,four,7
15802,c22d3f18_nohash_2.wav,four/,four,7
15803,c22d3f18_nohash_3.wav,four/,four,7
15804,c22d3f18_nohash_4.wav,four/,four,7
15805,c245d3d7_nohash_0.wav,four/,four,7
15806,c245d3d7_nohash_1.wav,four/,four,7
15807,c24d96eb_nohash_0.wav,four/,four,7
15808,c256377f_nohash_0.wav,four/,four,7
15809,c25a032b_nohash_0.wav,four/,four,7
15810,c2aeb59d_nohash_0.wav,four/,four,7
15811,c2bc4489_nohash_0.wav,four/,four,7
15812,c2d15ea5_nohash_0.wav,four/,four,7
15813,c2d74084_nohash_0.wav,four/,four,7
15814,c2e08f08_nohash_0.wav,four/,four,7
15815,c33682f0_nohash_0.wav,four/,four,7
15816,c3538de1_nohash_0.wav,four/,four,7
15817,c3538de1_nohash_1.wav,four/,four,7
15818,c37a72d3_nohash_0.wav,four/,four,7
15819,c37a72d3_nohash_1.wav,four/,four,7
15820,c38720cb_nohash_0.wav,four/,four,7
15821,c38720cb_nohash_1.wav,four/,four,7
15822,c392e01d_nohash_0.wav,four/,four,7
15823,c44d2a58_nohash_0.wav,four/,four,7
15824,c53b335a_nohash_0.wav,four/,four,7
15825,c5c60d8d_nohash_0.wav,four/,four,7
15826,c5e3817f_nohash_0.wav,four/,four,7
15827,c634a189_nohash_0.wav,four/,four,7
15828,c634a189_nohash_1.wav,four/,four,7
15829,c634a189_nohash_2.wav,four/,four,7
15830,c634a189_nohash_3.wav,four/,four,7
15831,c634a189_nohash_4.wav,four/,four,7
15832,c6389ab0_nohash_0.wav,four/,four,7
15833,c661be6e_nohash_0.wav,four/,four,7
15834,c661be6e_nohash_1.wav,four/,four,7
15835,c68cf200_nohash_0.wav,four/,four,7
15836,c68cf200_nohash_1.wav,four/,four,7
15837,c692524d_nohash_0.wav,four/,four,7
15838,c6ca5d01_nohash_0.wav,four/,four,7
15839,c6ca5d01_nohash_1.wav,four/,four,7
15840,c6ee87a7_nohash_0.wav,four/,four,7
15841,c6ee87a7_nohash_1.wav,four/,four,7
15842,c6ee87a7_nohash_2.wav,four/,four,7
15843,c6ee87a7_nohash_3.wav,four/,four,7
15844,c6ee87a7_nohash_4.wav,four/,four,7
15845,c7124b73_nohash_0.wav,four/,four,7
15846,c71e3acc_nohash_0.wav,four/,four,7
15847,c79159aa_nohash_0.wav,four/,four,7
15848,c79159aa_nohash_1.wav,four/,four,7
15849,c79159aa_nohash_2.wav,four/,four,7
15850,c79159aa_nohash_3.wav,four/,four,7
15851,c79159aa_nohash_4.wav,four/,four,7
15852,c7aa72e6_nohash_0.wav,four/,four,7
15853,c842b5e4_nohash_0.wav,four/,four,7
15854,c84f9b5c_nohash_0.wav,four/,four,7
15855,c885a039_nohash_0.wav,four/,four,7
15856,c8db14a8_nohash_0.wav,four/,four,7
15857,c8db14a8_nohash_1.wav,four/,four,7
15858,c8db14a8_nohash_2.wav,four/,four,7
15859,c90c0105_nohash_0.wav,four/,four,7
15860,c90c0105_nohash_1.wav,four/,four,7
15861,c93d5e22_nohash_0.wav,four/,four,7
15862,c93d5e22_nohash_1.wav,four/,four,7
15863,c93d5e22_nohash_2.wav,four/,four,7
15864,c93d5e22_nohash_3.wav,four/,four,7
15865,c93d5e22_nohash_4.wav,four/,four,7
15866,c948d727_nohash_0.wav,four/,four,7
15867,c948d727_nohash_1.wav,four/,four,7
15868,c948d727_nohash_2.wav,four/,four,7
15869,c948d727_nohash_3.wav,four/,four,7
15870,c948d727_nohash_4.wav,four/,four,7
15871,c9b653a0_nohash_0.wav,four/,four,7
15872,c9b653a0_nohash_1.wav,four/,four,7
15873,c9b653a0_nohash_2.wav,four/,four,7
15874,c9b653a0_nohash_3.wav,four/,four,7
15875,c9b653a0_nohash_4.wav,four/,four,7
15876,ca48dc76_nohash_0.wav,four/,four,7
15877,ca48dc76_nohash_1.wav,four/,four,7
15878,ca58a8c6_nohash_0.wav,four/,four,7
15879,ca58a8c6_nohash_1.wav,four/,four,7
15880,cae62f38_nohash_0.wav,four/,four,7
15881,cae62f38_nohash_1.wav,four/,four,7
15882,caedb73a_nohash_0.wav,four/,four,7
15883,caedb73a_nohash_1.wav,four/,four,7
15884,caedb73a_nohash_2.wav,four/,four,7
15885,caf9fceb_nohash_0.wav,four/,four,7
15886,cb164eea_nohash_0.wav,four/,four,7
15887,cb164eea_nohash_1.wav,four/,four,7
15888,cb2929ce_nohash_0.wav,four/,four,7
15889,cb2929ce_nohash_1.wav,four/,four,7
15890,cb2929ce_nohash_2.wav,four/,four,7
15891,cb2929ce_nohash_3.wav,four/,four,7
15892,cb2929ce_nohash_4.wav,four/,four,7
15893,cb2929ce_nohash_5.wav,four/,four,7
15894,cb2929ce_nohash_6.wav,four/,four,7
15895,cb5d2c6e_nohash_0.wav,four/,four,7
15896,cb802c63_nohash_0.wav,four/,four,7
15897,cb802c63_nohash_1.wav,four/,four,7
15898,cb8f8307_nohash_0.wav,four/,four,7
15899,cb8f8307_nohash_1.wav,four/,four,7
15900,cb8f8307_nohash_2.wav,four/,four,7
15901,cb8f8307_nohash_3.wav,four/,four,7
15902,cb8f8307_nohash_4.wav,four/,four,7
15903,cb8f8307_nohash_5.wav,four/,four,7
15904,cb8f8307_nohash_6.wav,four/,four,7
15905,cb8f8307_nohash_7.wav,four/,four,7
15906,cc2f1a85_nohash_0.wav,four/,four,7
15907,cc3d1613_nohash_0.wav,four/,four,7
15908,cc3d1613_nohash_1.wav,four/,four,7
15909,cc3d1613_nohash_2.wav,four/,four,7
15910,cc3d1613_nohash_3.wav,four/,four,7
15911,cc554de3_nohash_0.wav,four/,four,7
15912,cc554de3_nohash_1.wav,four/,four,7
15913,cc6bae0d_nohash_0.wav,four/,four,7
15914,cc6ee39b_nohash_0.wav,four/,four,7
15915,cc6ee39b_nohash_1.wav,four/,four,7
15916,cc6ee39b_nohash_2.wav,four/,four,7
15917,cc6ee39b_nohash_3.wav,four/,four,7
15918,cc6ee39b_nohash_4.wav,four/,four,7
15919,cc71bada_nohash_0.wav,four/,four,7
15920,ccb1266b_nohash_0.wav,four/,four,7
15921,cce17a61_nohash_0.wav,four/,four,7
15922,ccea893d_nohash_0.wav,four/,four,7
15923,ccea893d_nohash_1.wav,four/,four,7
15924,ccfd721c_nohash_0.wav,four/,four,7
15925,cd3331a6_nohash_0.wav,four/,four,7
15926,cd68e997_nohash_0.wav,four/,four,7
15927,cd7f8c1b_nohash_0.wav,four/,four,7
15928,cd7f8c1b_nohash_1.wav,four/,four,7
15929,cd7f8c1b_nohash_2.wav,four/,four,7
15930,cd7f8c1b_nohash_3.wav,four/,four,7
15931,cd7f8c1b_nohash_4.wav,four/,four,7
15932,cd85758f_nohash_0.wav,four/,four,7
15933,cd85758f_nohash_1.wav,four/,four,7
15934,cd85758f_nohash_2.wav,four/,four,7
15935,cd85758f_nohash_3.wav,four/,four,7
15936,cd85758f_nohash_4.wav,four/,four,7
15937,cd8b1781_nohash_0.wav,four/,four,7
15938,cd8b1781_nohash_1.wav,four/,four,7
15939,cd8b1781_nohash_2.wav,four/,four,7
15940,cd911ace_nohash_0.wav,four/,four,7
15941,ce49cb60_nohash_0.wav,four/,four,7
15942,ce7a8e92_nohash_0.wav,four/,four,7
15943,ce9410da_nohash_0.wav,four/,four,7
15944,ceaadb24_nohash_0.wav,four/,four,7
15945,ced835d3_nohash_0.wav,four/,four,7
15946,ced835d3_nohash_1.wav,four/,four,7
15947,ced835d3_nohash_2.wav,four/,four,7
15948,ced835d3_nohash_3.wav,four/,four,7
15949,ced835d3_nohash_4.wav,four/,four,7
15950,cf68fad2_nohash_0.wav,four/,four,7
15951,cf87b736_nohash_0.wav,four/,four,7
15952,cf87b736_nohash_1.wav,four/,four,7
15953,cf8d91cf_nohash_0.wav,four/,four,7
15954,cf8d91cf_nohash_1.wav,four/,four,7
15955,cfde27ba_nohash_0.wav,four/,four,7
15956,cfde27ba_nohash_1.wav,four/,four,7
15957,d069e6ff_nohash_0.wav,four/,four,7
15958,d0f7bef5_nohash_0.wav,four/,four,7
15959,d0faf7e4_nohash_0.wav,four/,four,7
15960,d0faf7e4_nohash_1.wav,four/,four,7
15961,d0faf7e4_nohash_2.wav,four/,four,7
15962,d0faf7e4_nohash_3.wav,four/,four,7
15963,d0faf7e4_nohash_4.wav,four/,four,7
15964,d107dc42_nohash_0.wav,four/,four,7
15965,d1214f15_nohash_0.wav,four/,four,7
15966,d1214f15_nohash_1.wav,four/,four,7
15967,d1453a87_nohash_0.wav,four/,four,7
15968,d197e3ae_nohash_0.wav,four/,four,7
15969,d197e3ae_nohash_1.wav,four/,four,7
15970,d197e3ae_nohash_2.wav,four/,four,7
15971,d197e3ae_nohash_3.wav,four/,four,7
15972,d197e3ae_nohash_4.wav,four/,four,7
15973,d1a17cbe_nohash_0.wav,four/,four,7
15974,d2eae23d_nohash_0.wav,four/,four,7
15975,d2eae23d_nohash_1.wav,four/,four,7
15976,d33df435_nohash_0.wav,four/,four,7
15977,d37e4bf1_nohash_0.wav,four/,four,7
15978,d3a18257_nohash_0.wav,four/,four,7
15979,d3a18257_nohash_1.wav,four/,four,7
15980,d3badc9a_nohash_0.wav,four/,four,7
15981,d4082f3e_nohash_0.wav,four/,four,7
15982,d4082f3e_nohash_1.wav,four/,four,7
15983,d430b3cc_nohash_0.wav,four/,four,7
15984,d430b3cc_nohash_1.wav,four/,four,7
15985,d486fb84_nohash_0.wav,four/,four,7
15986,d486fb84_nohash_1.wav,four/,four,7
15987,d53e25ba_nohash_0.wav,four/,four,7
15988,d53e25ba_nohash_1.wav,four/,four,7
15989,d57febf0_nohash_0.wav,four/,four,7
15990,d57febf0_nohash_1.wav,four/,four,7
15991,d5c41d6a_nohash_0.wav,four/,four,7
15992,d5ca80c6_nohash_0.wav,four/,four,7
15993,d5ca80c6_nohash_1.wav,four/,four,7
15994,d6360b32_nohash_0.wav,four/,four,7
15995,d6b155a5_nohash_0.wav,four/,four,7
15996,d6b155a5_nohash_1.wav,four/,four,7
15997,d71ad617_nohash_0.wav,four/,four,7
15998,d7467392_nohash_0.wav,four/,four,7
15999,d750966e_nohash_0.wav,four/,four,7
16000,d7a58714_nohash_0.wav,four/,four,7
16001,d7ca14ef_nohash_0.wav,four/,four,7
16002,d7ca14ef_nohash_1.wav,four/,four,7
16003,d8a5ace5_nohash_0.wav,four/,four,7
16004,d8a5ace5_nohash_1.wav,four/,four,7
16005,d8a5ace5_nohash_2.wav,four/,four,7
16006,d8c314c0_nohash_0.wav,four/,four,7
16007,d8c52371_nohash_0.wav,four/,four,7
16008,d8c52371_nohash_1.wav,four/,four,7
16009,d8ee4734_nohash_0.wav,four/,four,7
16010,d90b4138_nohash_0.wav,four/,four,7
16011,d90b4138_nohash_1.wav,four/,four,7
16012,d90b4138_nohash_2.wav,four/,four,7
16013,d90b4138_nohash_3.wav,four/,four,7
16014,d90b4138_nohash_4.wav,four/,four,7
16015,d91a159e_nohash_0.wav,four/,four,7
16016,d926bb17_nohash_0.wav,four/,four,7
16017,d926bb17_nohash_1.wav,four/,four,7
16018,d926bb17_nohash_2.wav,four/,four,7
16019,d9462202_nohash_0.wav,four/,four,7
16020,d94eb94f_nohash_0.wav,four/,four,7
16021,d94eb94f_nohash_1.wav,four/,four,7
16022,d98f6043_nohash_0.wav,four/,four,7
16023,d98f6043_nohash_1.wav,four/,four,7
16024,d9ae8983_nohash_0.wav,four/,four,7
16025,d9b8fab2_nohash_0.wav,four/,four,7
16026,d9d6559e_nohash_0.wav,four/,four,7
16027,d9d6559e_nohash_1.wav,four/,four,7
16028,da15e796_nohash_0.wav,four/,four,7
16029,da15e796_nohash_1.wav,four/,four,7
16030,da2c5f1b_nohash_0.wav,four/,four,7
16031,da4ef063_nohash_0.wav,four/,four,7
16032,da4ef063_nohash_1.wav,four/,four,7
16033,da584bc0_nohash_0.wav,four/,four,7
16034,da584bc0_nohash_1.wav,four/,four,7
16035,da584bc0_nohash_2.wav,four/,four,7
16036,da584bc0_nohash_3.wav,four/,four,7
16037,da584bc0_nohash_4.wav,four/,four,7
16038,da7689f1_nohash_0.wav,four/,four,7
16039,da76aa58_nohash_0.wav,four/,four,7
16040,dabf67d9_nohash_0.wav,four/,four,7
16041,daf230ac_nohash_0.wav,four/,four,7
16042,db43cd03_nohash_0.wav,four/,four,7
16043,db4cf12f_nohash_0.wav,four/,four,7
16044,db8a3397_nohash_0.wav,four/,four,7
16045,db9cd41d_nohash_0.wav,four/,four,7
16046,db9cd41d_nohash_1.wav,four/,four,7
16047,db9d52d2_nohash_0.wav,four/,four,7
16048,db9d52d2_nohash_1.wav,four/,four,7
16049,dbb40d24_nohash_0.wav,four/,four,7
16050,dbb40d24_nohash_1.wav,four/,four,7
16051,dbb40d24_nohash_2.wav,four/,four,7
16052,dbb40d24_nohash_3.wav,four/,four,7
16053,dbb40d24_nohash_4.wav,four/,four,7
16054,dc2222d7_nohash_0.wav,four/,four,7
16055,dc2222d7_nohash_1.wav,four/,four,7
16056,dc75148d_nohash_0.wav,four/,four,7
16057,dc75148d_nohash_1.wav,four/,four,7
16058,dc7ec25b_nohash_0.wav,four/,four,7
16059,dc7ec25b_nohash_1.wav,four/,four,7
16060,dc7ec25b_nohash_2.wav,four/,four,7
16061,dca2797e_nohash_0.wav,four/,four,7
16062,dca2797e_nohash_1.wav,four/,four,7
16063,dca2797e_nohash_2.wav,four/,four,7
16064,dca2797e_nohash_3.wav,four/,four,7
16065,dca2797e_nohash_4.wav,four/,four,7
16066,dd6c6806_nohash_0.wav,four/,four,7
16067,de040337_nohash_0.wav,four/,four,7
16068,de040337_nohash_1.wav,four/,four,7
16069,de08912f_nohash_0.wav,four/,four,7
16070,de4f7798_nohash_0.wav,four/,four,7
